Order Date,Order ID,Product,Purchase Address,Quantity Ordered,Price Each,Cost price
2019-11-08 23:01:00,291069,34in Ultrawide Monitor,"462 Spruce St, Atlanta, GA 30301",1,379.99,125.3967
2019-09-29 11:37:00,249904,ThinkPad Laptop,"800 8th St, San Francisco, CA 94016",1,999.99,329.9967
2019-08-14 11:19:00,239984,Bose SoundSport Headphones,"554 Forest St, Los Angeles, CA 90001",1,99.99,49.995
2019-07-26 07:05:00,224709,Wired Headphones,"614 Spruce St, Seattle, WA 98101",1,11.99,5.995
2019-02-22 18:58:00,151912,USB-C Charging Cable,"285 6th St, San Francisco, CA 94016",1,11.95,5.975
2019-12-12 13:44:00,316107,AAA Batteries (4-pack),"234 Highland St, Seattle, WA 98101",1,2.99,1.495
2019-03-22 09:09:00,166608,Apple Airpods Headphones,"365 Jackson St, New York City, NY 10001",1,150,97.5
2019-08-27 12:25:00,237667,27in FHD Monitor,"41 North St, Atlanta, GA 30301",1,149.99,97.4935
2019-08-20 19:19:00,238980,20in Monitor,"427 Pine St, New York City, NY 10001",1,109.99,71.4935
2019-09-11 08:54:00,255138,Apple Airpods Headphones,"521 Ridge St, San Francisco, CA 94016",1,150,97.5
2019-06-13 14:16:00,213683,27in FHD Monitor,"702 Chestnut St, Atlanta, GA 30301",1,149.99,97.4935
2019-06-18 09:00:00,217766,AAA Batteries (4-pack),"116 West St, San Francisco, CA 94016",1,2.99,1.495
2019-04-08 05:22:00,188531,AA Batteries (4-pack),"522 Maple St, Austin, TX 73301",1,3.84,1.92
2019-09-06 12:34:00,249954,Apple Airpods Headphones,"242 4th St, Atlanta, GA 30301",1,150,97.5
2019-11-11 19:09:00,282251,AA Batteries (4-pack),"853 Lakeview St, San Francisco, CA 94016",2,3.84,1.92
2019-02-18 20:07:00,152388,Flatscreen TV,"763 6th St, Boston, MA 02215",1,300,99
2019-03-07 20:19:00,166726,Macbook Pro Laptop,"573 7th St, Seattle, WA 98101",1,1700,561
2019-03-25 07:47:00,167787,AA Batteries (4-pack),"118 Church St, Austin, TX 73301",2,3.84,1.92
2019-03-11 03:17:00,163861,Bose SoundSport Headphones,"508 Jackson St, New York City, NY 10001",1,99.99,49.995
2019-12-25 12:45:00,315513,AAA Batteries (4-pack),"129 1st St, Seattle, WA 98101",1,2.99,1.495
2019-03-16 12:15:00,168391,Bose SoundSport Headphones,"558 Madison St, Atlanta, GA 30301",1,99.99,49.995
2019-04-10 21:43:00,177824,AAA Batteries (4-pack),"485 North St, Atlanta, GA 30301",1,2.99,1.495
2019-04-17 19:20:00,193692,34in Ultrawide Monitor,"574 Jackson St, New York City, NY 10001",1,379.99,125.3967
2019-09-14 23:27:00,254511,Apple Airpods Headphones,"520 Meadow St, Austin, TX 73301",1,150,97.5
2019-03-22 14:12:00,167096,Bose SoundSport Headphones,"196 Jefferson St, San Francisco, CA 94016",1,99.99,49.995
2019-10-05 10:09:00,259833,Apple Airpods Headphones,"402 Lincoln St, Dallas, TX 75001",1,150,97.5
2019-10-20 08:44:00,276787,Bose SoundSport Headphones,"790 Dogwood St, Portland, OR 97035",1,99.99,49.995
2019-05-01 22:40:00,201633,USB-C Charging Cable,"935 Hill St, Los Angeles, CA 90001",1,11.95,5.975
2019-12-19 13:43:00,318711,ThinkPad Laptop,"444 Main St, Atlanta, GA 30301",1,999.99,329.9967
2019-08-13 13:53:00,247276,AA Batteries (4-pack),"306 Hickory St, Dallas, TX 75001",1,3.84,1.92
2019-10-19 14:05:00,275206,Vareebadd Phone,"836 Meadow St, Los Angeles, CA 90001",1,400,132
2019-05-12 20:12:00,204858,AAA Batteries (4-pack),"729 South St, Los Angeles, CA 90001",1,2.99,1.495
2019-05-11 08:56:00,202128,Lightning Charging Cable,"329 Ridge St, Boston, MA 02215",1,14.95,7.475
2019-09-02 10:25:00,252669,USB-C Charging Cable,"598 Chestnut St, New York City, NY 10001",1,11.95,5.975
2019-03-01 17:48:00,165665,Google Phone,"755 Main St, Los Angeles, CA 90001",1,600,198
2019-08-20 18:37:00,239480,20in Monitor,"345 Jackson St, Atlanta, GA 30301",1,109.99,71.4935
2019-11-12 08:21:00,287175,iPhone,"113 Washington St, San Francisco, CA 94016",1,700,231
2019-11-11 12:08:00,286714,AAA Batteries (4-pack),"693 Ridge St, Atlanta, GA 30301",1,2.99,1.495
2019-01-04 17:41:00,149468,ThinkPad Laptop,"736 2nd St, Dallas, TX 75001",1,999.99,329.9967
2019-06-12 15:33:00,215261,AAA Batteries (4-pack),"149 Center St, San Francisco, CA 94016",1,2.99,1.495
2019-09-23 10:07:00,253725,AA Batteries (4-pack),"882 Chestnut St, San Francisco, CA 94016",1,3.84,1.92
2019-10-24 09:31:00,270125,USB-C Charging Cable,"344 Willow St, Seattle, WA 98101",1,11.95,5.975
2019-12-02 11:15:00,307710,Vareebadd Phone,"330 West St, New York City, NY 10001",1,400,132
2019-09-21 14:13:00,256561,Lightning Charging Cable,"482 Lakeview St, San Francisco, CA 94016",1,14.95,7.475
2019-03-15 17:11:00,169774,ThinkPad Laptop,"415 Cedar St, New York City, NY 10001",1,999.99,329.9967
2019-06-30 11:47:00,210504,AAA Batteries (4-pack),"271 Adams St, Los Angeles, CA 90001",1,2.99,1.495
2019-01-25 15:14:00,142590,Wired Headphones,"839 Elm St, Austin, TX 73301",1,11.99,5.995
2019-12-04 08:22:00,305548,Lightning Charging Cable,"551 Johnson St, San Francisco, CA 94016",1,14.95,7.475
2019-12-04 12:10:00,313505,Google Phone,"293 Park St, San Francisco, CA 94016",1,600,198
2019-07-16 18:21:00,231977,ThinkPad Laptop,"428 Lincoln St, San Francisco, CA 94016",1,999.99,329.9967
2019-07-28 22:02:00,225601,Lightning Charging Cable,"673 Lake St, Boston, MA 02215",1,14.95,7.475
2019-06-22 17:50:00,221011,AA Batteries (4-pack),"398 Hickory St, San Francisco, CA 94016",2,3.84,1.92
2019-11-17 14:41:00,280078,Macbook Pro Laptop,"571 Sunset St, Seattle, WA 98101",1,1700,561
2019-12-17 18:56:00,299553,Flatscreen TV,"136 2nd St, Los Angeles, CA 90001",1,300,99
2019-04-21 14:17:00,191098,Wired Headphones,"660 Chestnut St, Boston, MA 02215",1,11.99,5.995
2019-10-31 10:52:00,265042,Bose SoundSport Headphones,"563 Maple St, Dallas, TX 75001",1,99.99,49.995
2019-04-26 14:41:00,180159,Apple Airpods Headphones,"367 5th St, San Francisco, CA 94016",1,150,97.5
2019-12-02 13:43:00,302084,Lightning Charging Cable,"55 12th St, San Francisco, CA 94016",1,14.95,7.475
2019-05-07 22:27:00,206965,Lightning Charging Cable,"281 6th St, Seattle, WA 98101",1,14.95,7.475
2019-05-24 12:44:00,206479,AAA Batteries (4-pack),"832 Dogwood St, Boston, MA 02215",2,2.99,1.495
2019-05-03 00:20:00,196671,AA Batteries (4-pack),"839 Chestnut St, San Francisco, CA 94016",2,3.84,1.92
2019-11-23 16:45:00,293960,Bose SoundSport Headphones,"185 Hill St, New York City, NY 10001",1,99.99,49.995
2019-11-07 14:23:00,289372,Macbook Pro Laptop,"627 2nd St, Portland, OR 97035",1,1700,561
2019-06-10 10:43:00,214209,20in Monitor,"561 Madison St, Seattle, WA 98101",1,109.99,71.4935
2019-03-05 10:45:00,168470,AAA Batteries (4-pack),"165 Park St, Seattle, WA 98101",2,2.99,1.495
2019-05-13 01:18:00,203782,Apple Airpods Headphones,"340 11th St, San Francisco, CA 94016",1,150,97.5
2019-05-10 23:11:00,197372,Lightning Charging Cable,"731 11th St, New York City, NY 10001",1,14.95,7.475
2019-03-07 08:21:00,168708,34in Ultrawide Monitor,"741 Adams St, San Francisco, CA 94016",1,379.99,125.3967
2019-06-05 10:58:00,218866,27in FHD Monitor,"452 Lake St, Seattle, WA 98101",1,149.99,97.4935
2019-05-31 18:23:00,200635,Wired Headphones,"176 Sunset St, Seattle, WA 98101",1,11.99,5.995
2019-10-27 11:44:00,261450,USB-C Charging Cable,"784 12th St, Seattle, WA 98101",1,11.95,5.975
2019-11-02 20:09:00,295517,Flatscreen TV,"158 Wilson St, Dallas, TX 75001",1,300,99
2019-01-04 11:55:00,145983,Bose SoundSport Headphones,"487 Jefferson St, Seattle, WA 98101",1,99.99,49.995
2019-06-20 22:37:00,222368,27in 4K Gaming Monitor,"744 Highland St, Boston, MA 02215",1,389.99,128.6967
2019-09-27 12:57:00,255198,Wired Headphones,"464 Hickory St, San Francisco, CA 94016",1,11.99,5.995
2019-06-01 17:14:00,214686,Lightning Charging Cable,"631 Johnson St, New York City, NY 10001",1,14.95,7.475
2019-07-24 12:09:00,227090,27in FHD Monitor,"541 Wilson St, Dallas, TX 75001",1,149.99,97.4935
2019-02-15 16:12:00,152436,USB-C Charging Cable,"18 West St, San Francisco, CA 94016",1,11.95,5.975
2019-07-22 15:59:00,232587,AA Batteries (4-pack),"123 Jackson St, San Francisco, CA 94016",1,3.84,1.92
2019-06-26 09:26:00,216697,USB-C Charging Cable,"804 River St, Dallas, TX 75001",1,11.95,5.975
2019-01-05 14:13:00,143844,Bose SoundSport Headphones,"758 Maple St, Los Angeles, CA 90001",1,99.99,49.995
2019-01-18 04:54:00,149880,AAA Batteries (4-pack),"842 Forest St, Dallas, TX 75001",1,2.99,1.495
2019-01-04 10:45:00,149323,Apple Airpods Headphones,"510 Lakeview St, Portland, OR 97035",1,150,97.5
2019-11-05 21:21:00,286236,USB-C Charging Cable,"3 Pine St, Dallas, TX 75001",1,11.95,5.975
2019-07-12 11:13:00,231819,Apple Airpods Headphones,"85 Hickory St, Seattle, WA 98101",1,150,97.5
2019-04-30 21:26:00,180577,AA Batteries (4-pack),"989 Elm St, San Francisco, CA 94016",1,3.84,1.92
2019-03-08 15:31:00,168778,27in FHD Monitor,"874 Church St, Seattle, WA 98101",1,149.99,97.4935
2019-12-30 20:03:00,312059,27in 4K Gaming Monitor,"499 Highland St, New York City, NY 10001",1,389.99,128.6967
2019-10-17 12:51:00,276563,AA Batteries (4-pack),"932 Lincoln St, New York City, NY 10001",1,3.84,1.92
2019-07-14 12:40:00,232550,27in FHD Monitor,"236 Lake St, Portland, OR 97035",1,149.99,97.4935
2019-06-09 10:41:00,212488,34in Ultrawide Monitor,"952 Pine St, Portland, OR 97035",1,379.99,125.3967
2019-09-25 22:43:00,248279,Bose SoundSport Headphones,"322 13th St, Atlanta, GA 30301",1,99.99,49.995
2019-12-17 22:14:00,302718,AA Batteries (4-pack),"879 West St, San Francisco, CA 94016",1,3.84,1.92
2019-08-30 19:46:00,247518,34in Ultrawide Monitor,"660 Washington St, Dallas, TX 75001",1,379.99,125.3967
2019-04-15 09:13:00,178133,USB-C Charging Cable,"922 Center St, Boston, MA 02215",1,11.95,5.975
2019-04-08 12:58:00,186498,AA Batteries (4-pack),"317 Pine St, Austin, TX 73301",2,3.84,1.92
2019-09-13 20:53:00,254146,USB-C Charging Cable,"463 Meadow St, New York City, NY 10001",1,11.95,5.975
2019-07-20 13:37:00,230586,Lightning Charging Cable,"346 Park St, New York City, NY 10001",1,14.95,7.475
2019-12-28 10:52:00,304824,AA Batteries (4-pack),"990 Elm St, New York City, NY 10001",1,3.84,1.92
2019-02-17 10:00:00,160699,USB-C Charging Cable,"44 Park St, Atlanta, GA 30301",3,11.95,5.975
2019-01-17 10:26:00,145754,AAA Batteries (4-pack),"163 11th St, San Francisco, CA 94016",3,2.99,1.495
2019-12-17 00:36:00,316230,Macbook Pro Laptop,"452 6th St, San Francisco, CA 94016",1,1700,561
2019-07-09 19:34:00,234547,Apple Airpods Headphones,"882 Lake St, San Francisco, CA 94016",1,150,97.5
2019-10-09 09:21:00,268459,ThinkPad Laptop,"240 Ridge St, Portland, OR 97035",1,999.99,329.9967
2019-12-19 21:18:00,312053,Google Phone,"345 14th St, San Francisco, CA 94016",1,600,198
2019-03-18 13:04:00,169004,USB-C Charging Cable,"592 Park St, San Francisco, CA 94016",1,11.95,5.975
2019-12-31 10:42:00,305043,AAA Batteries (4-pack),"454 Hickory St, Los Angeles, CA 90001",2,2.99,1.495
2019-10-15 12:41:00,271879,Lightning Charging Cable,"417 8th St, Seattle, WA 98101",1,14.95,7.475
2019-07-14 16:55:00,224296,Flatscreen TV,"465 Hill St, New York City, NY 10001",1,300,99
2019-11-01 23:53:00,290732,Google Phone,"192 Jackson St, San Francisco, CA 94016",1,600,198
2019-12-13 22:31:00,306353,AAA Batteries (4-pack),"79 10th St, Dallas, TX 75001",2,2.99,1.495
2019-11-26 13:10:00,294668,USB-C Charging Cable,"136 Jackson St, San Francisco, CA 94016",1,11.95,5.975
2019-12-04 18:35:00,312183,AAA Batteries (4-pack),"256 River St, San Francisco, CA 94016",1,2.99,1.495
2019-05-20 23:12:00,203725,34in Ultrawide Monitor,"609 Johnson St, Los Angeles, CA 90001",1,379.99,125.3967
2019-06-10 09:02:00,215426,USB-C Charging Cable,"50 11th St, New York City, NY 10001",1,11.95,5.975
2019-02-27 15:01:00,152469,Apple Airpods Headphones,"934 Park St, Portland, OR 97035",1,150,97.5
2019-03-14 21:46:00,163464,34in Ultrawide Monitor,"490 8th St, Atlanta, GA 30301",1,379.99,125.3967
2019-06-12 21:12:00,219333,Wired Headphones,"228 Wilson St, New York City, NY 10001",1,11.99,5.995
2019-10-31 10:05:00,266590,Wired Headphones,"583 Spruce St, Los Angeles, CA 90001",1,11.99,5.995
2019-10-26 17:27:00,277113,Bose SoundSport Headphones,"257 West St, Los Angeles, CA 90001",1,99.99,49.995
2019-12-26 22:46:00,304176,USB-C Charging Cable,"855 Highland St, Portland, OR 97035",2,11.95,5.975
2019-08-05 08:27:00,240378,Google Phone,"101 Cherry St, San Francisco, CA 94016",1,600,198
2019-06-29 10:50:00,213499,iPhone,"181 River St, Boston, MA 02215",1,700,231
2019-11-09 17:11:00,290212,iPhone,"707 Jefferson St, New York City, NY 10001",1,700,231
2019-02-07 15:05:00,160963,Bose SoundSport Headphones,"132 Pine St, San Francisco, CA 94016",1,99.99,49.995
2019-10-20 19:15:00,273442,20in Monitor,"276 14th St, New York City, NY 10001",1,109.99,71.4935
2019-11-27 10:05:00,283177,34in Ultrawide Monitor,"440 11th St, Los Angeles, CA 90001",1,379.99,125.3967
2019-03-04 14:32:00,171904,Lightning Charging Cable,"74 North St, Boston, MA 02215",1,14.95,7.475
2019-11-19 11:38:00,279832,20in Monitor,"172 9th St, Portland, OR 97035",1,109.99,71.4935
2019-11-08 16:22:00,290244,AAA Batteries (4-pack),"623 5th St, San Francisco, CA 94016",1,2.99,1.495
2019-06-09 23:22:00,216000,27in FHD Monitor,"235 11th St, Atlanta, GA 30301",2,149.99,97.4935
2019-12-11 13:09:00,300013,AA Batteries (4-pack),"495 Meadow St, Los Angeles, CA 90001",1,3.84,1.92
2019-10-14 18:50:00,269586,iPhone,"334 11th St, Seattle, WA 98101",1,700,231
2019-12-18 16:06:00,317709,iPhone,"642 13th St, Seattle, WA 98101",1,700,231
2019-07-24 08:53:00,235306,Lightning Charging Cable,"94 Walnut St, Los Angeles, CA 90001",1,14.95,7.475
2019-01-29 16:58:00,149297,Macbook Pro Laptop,"495 Meadow St, Seattle, WA 98101",1,1700,561
2019-02-18 11:35:00,156707,Lightning Charging Cable,"168 Sunset St, Portland, OR 97035",1,14.95,7.475
2019-06-28 16:40:00,211839,Wired Headphones,"787 Lincoln St, Dallas, TX 75001",1,11.99,5.995
2019-02-28 17:48:00,153712,Apple Airpods Headphones,"895 Cherry St, San Francisco, CA 94016",1,150,97.5
2019-07-20 04:50:00,236472,Bose SoundSport Headphones,"149 Highland St, San Francisco, CA 94016",1,99.99,49.995
2019-01-12 22:22:00,148293,27in FHD Monitor,"670 River St, Los Angeles, CA 90001",1,149.99,97.4935
2019-04-16 13:57:00,191803,USB-C Charging Cable,"91 Jefferson St, New York City, NY 10001",1,11.95,5.975
2019-05-21 12:08:00,196572,iPhone,"43 2nd St, Seattle, WA 98101",1,700,231
2019-06-03 10:30:00,220247,Bose SoundSport Headphones,"228 13th St, Atlanta, GA 30301",1,99.99,49.995
2019-05-27 22:09:00,197782,20in Monitor,"335 North St, Dallas, TX 75001",1,109.99,71.4935
2019-08-04 16:41:00,240309,27in 4K Gaming Monitor,"179 Hill St, New York City, NY 10001",1,389.99,128.6967
2019-05-16 18:59:00,198540,AAA Batteries (4-pack),"576 North St, Portland, OR 97035",1,2.99,1.495
2019-11-13 18:14:00,284940,Wired Headphones,"112 Johnson St, Los Angeles, CA 90001",1,11.99,5.995
2019-12-05 17:30:00,312199,27in 4K Gaming Monitor,"625 Washington St, Dallas, TX 75001",1,389.99,128.6967
2019-05-10 12:04:00,199756,Wired Headphones,"20 West St, Los Angeles, CA 90001",1,11.99,5.995
2019-09-03 21:54:00,254278,34in Ultrawide Monitor,"249 7th St, Austin, TX 73301",1,379.99,125.3967
2019-10-22 18:57:00,276469,Vareebadd Phone,"577 10th St, Seattle, WA 98101",1,400,132
2019-04-13 19:47:00,186665,Bose SoundSport Headphones,"74 11th St, Boston, MA 02215",1,99.99,49.995
2019-10-07 18:19:00,274530,Apple Airpods Headphones,"910 6th St, New York City, NY 10001",1,150,97.5
2019-11-11 15:13:00,283158,Lightning Charging Cable,"458 Lake St, Seattle, WA 98101",1,14.95,7.475
2019-01-28 15:42:00,143515,AA Batteries (4-pack),"796 4th St, Portland, OR 97035",1,3.84,1.92
2019-08-22 16:40:00,246316,Macbook Pro Laptop,"694 Church St, San Francisco, CA 94016",1,1700,561
2019-10-30 11:56:00,274239,ThinkPad Laptop,"909 11th St, Austin, TX 73301",1,999.99,329.9967
2019-05-09 18:54:00,207583,Lightning Charging Cable,"865 4th St, San Francisco, CA 94016",1,14.95,7.475
2019-10-26 16:00:00,273490,AAA Batteries (4-pack),"456 10th St, New York City, NY 10001",3,2.99,1.495
2019-05-28 01:52:00,204066,AA Batteries (4-pack),"519 11th St, Portland, OR 97035",1,3.84,1.92
2019-08-12 19:39:00,241308,AAA Batteries (4-pack),"609 13th St, Los Angeles, CA 90001",1,2.99,1.495
2019-06-25 12:32:00,222068,USB-C Charging Cable,"144 Walnut St, Atlanta, GA 30301",1,11.95,5.975
2019-10-26 22:14:00,263792,AAA Batteries (4-pack),"464 Church St, Los Angeles, CA 90001",3,2.99,1.495
2019-04-16 15:08:00,191868,Macbook Pro Laptop,"814 Church St, Los Angeles, CA 90001",1,1700,561
2019-11-09 16:09:00,279078,27in FHD Monitor,"979 6th St, New York City, NY 10001",1,149.99,97.4935
2019-12-05 13:29:00,305596,27in FHD Monitor,"74 Ridge St, Portland, ME 04101",1,149.99,97.4935
2019-05-20 08:16:00,202996,iPhone,"851 14th St, New York City, NY 10001",1,700,231
2019-12-19 18:34:00,309075,Apple Airpods Headphones,"847 Chestnut St, Atlanta, GA 30301",1,150,97.5
2019-12-28 10:32:00,309046,Lightning Charging Cable,"880 Hill St, San Francisco, CA 94016",1,14.95,7.475
2019-03-26 21:51:00,173772,AAA Batteries (4-pack),"291 Spruce St, San Francisco, CA 94016",2,2.99,1.495
2019-05-08 19:06:00,204964,34in Ultrawide Monitor,"160 Cedar St, Boston, MA 02215",1,379.99,125.3967
2019-01-24 10:21:00,148261,AAA Batteries (4-pack),"356 Pine St, Boston, MA 02215",1,2.99,1.495
2019-04-24 20:13:00,187096,Flatscreen TV,"791 Lincoln St, Portland, OR 97035",1,300,99
2019-10-02 13:54:00,275817,27in 4K Gaming Monitor,"802 Elm St, Boston, MA 02215",1,389.99,128.6967
2019-08-21 18:59:00,239988,AAA Batteries (4-pack),"794 Meadow St, Los Angeles, CA 90001",1,2.99,1.495
2019-03-21 16:20:00,166911,27in 4K Gaming Monitor,"964 Lake St, Dallas, TX 75001",1,389.99,128.6967
2019-11-14 08:29:00,289662,AAA Batteries (4-pack),"789 Willow St, San Francisco, CA 94016",1,2.99,1.495
2019-07-31 12:51:00,230978,AAA Batteries (4-pack),"986 Spruce St, Atlanta, GA 30301",1,2.99,1.495
2019-04-11 18:25:00,179038,Wired Headphones,"991 Walnut St, Boston, MA 02215",2,11.99,5.995
2019-11-01 17:10:00,279203,Apple Airpods Headphones,"963 Main St, New York City, NY 10001",1,150,97.5
2019-04-28 08:56:00,188562,34in Ultrawide Monitor,"981 9th St, Portland, OR 97035",1,379.99,125.3967
2019-10-28 12:49:00,267397,iPhone,"704 Lakeview St, San Francisco, CA 94016",1,700,231
2019-11-19 17:35:00,294296,Wired Headphones,"510 River St, Atlanta, GA 30301",1,11.99,5.995
2019-02-08 23:07:00,153921,Apple Airpods Headphones,"670 North St, Los Angeles, CA 90001",1,150,97.5
2019-12-30 10:01:00,299257,Google Phone,"728 1st St, New York City, NY 10001",1,600,198
2019-10-30 23:15:00,271113,Wired Headphones,"311 River St, San Francisco, CA 94016",1,11.99,5.995
2019-07-24 20:27:00,226173,AAA Batteries (4-pack),"546 1st St, New York City, NY 10001",2,2.99,1.495
2019-04-07 13:43:00,190806,Wired Headphones,"8 Main St, Dallas, TX 75001",1,11.99,5.995
2019-12-10 12:56:00,295985,Lightning Charging Cable,"269 2nd St, San Francisco, CA 94016",1,14.95,7.475
2019-10-03 19:47:00,266875,Lightning Charging Cable,"697 Pine St, Seattle, WA 98101",1,14.95,7.475
2019-10-20 20:58:00,269234,Wired Headphones,"636 Madison St, Los Angeles, CA 90001",2,11.99,5.995
2019-04-05 11:15:00,189124,Wired Headphones,"886 Willow St, Dallas, TX 75001",1,11.99,5.995
2019-09-19 20:02:00,258815,Bose SoundSport Headphones,"267 9th St, Boston, MA 02215",1,99.99,49.995
2019-08-12 11:27:00,243472,Flatscreen TV,"730 River St, Boston, MA 02215",1,300,99
2019-11-21 14:40:00,279294,USB-C Charging Cable,"455 14th St, San Francisco, CA 94016",1,11.95,5.975
2019-10-25 13:20:00,267208,ThinkPad Laptop,"444 4th St, Austin, TX 73301",1,999.99,329.9967
2019-11-16 22:15:00,281432,Wired Headphones,"670 Lakeview St, Seattle, WA 98101",1,11.99,5.995
2019-12-20 16:13:00,300032,USB-C Charging Cable,"338 South St, San Francisco, CA 94016",2,11.95,5.975
2019-05-21 16:41:00,200200,AA Batteries (4-pack),"148 4th St, Portland, ME 04101",1,3.84,1.92
2019-07-02 12:05:00,224945,Google Phone,"264 Walnut St, New York City, NY 10001",1,600,198
2019-04-26 18:41:00,179633,AAA Batteries (4-pack),"747 6th St, Los Angeles, CA 90001",2,2.99,1.495
2019-12-06 07:57:00,311819,Apple Airpods Headphones,"663 Cherry St, Los Angeles, CA 90001",1,150,97.5
